word,ax,ay
완성,0.32935959100723267,-1.003675937652588
바보,-0.10941538959741592,-1.6171473264694214
뿌리,0.015356137417256832,-2.0287585258483887
다짐,-0.0374222993850708,-1.8264402151107788
방면,0.062253884971141815,-1.7473018169403076
음성,-0.5517888069152832,-1.893872857093811
조금,0.14631232619285583,-1.8027125597000122
정보력,0.08023373782634735,-1.364881157875061
지하,0.07643816620111465,-1.5030943155288696
흑색,0.21680834889411926,-0.5017554759979248
행적,0.053190406411886215,-1.4449644088745117
수습,0.05304228886961937,-1.6029106378555298
반격,0.056237515062093735,-0.8040431141853333
꼬투리,0.22179187834262848,-0.43642377853393555
명분,0.009466971270740032,-0.74894779920578
이번,-0.021825294941663742,-1.6889785528182983
깡다구,0.08384832739830017,-1.654427409172058
나머지,0.1463630050420761,-1.7971640825271606
산길,0.2300298511981964,-1.2798166275024414
아저씨,0.1515040546655655,-1.1341181993484497
인간,-0.10715866088867188,-1.919344186782837
무렵,0.22531601786613464,-2.157587766647339
개방,-1.0355225801467896,-1.9130967855453491
쾌속,0.06650347262620926,-1.5249470472335815
자중,1.4739925973117352E-4,-1.4815990924835205
대회,0.3123337924480438,-0.9760320782661438
개밥,-0.058344561606645584,-0.6658095121383667
목욕탕,-0.11642783135175705,-0.4705345034599304
파악,0.036350950598716736,-1.8438231945037842
선택,0.14624960720539093,-1.250884771347046
담력,0.568142294883728,-1.9019582271575928
밥그릇,0.062304385006427765,-0.8900166749954224
전문,0.2714647650718689,-0.8982617259025574
요량,0.040154606103897095,-0.5978890657424927
뼈마디,0.3476965129375458,-1.0885807275772095
애초,0.15814660489559174,-1.1141880750656128
편,0.08235200494527817,-1.6609946489334106
은신,0.3172479271888733,-1.6135059595108032
안주인,0.12646634876728058,-1.3527979850769043
분산,-0.16600188612937927,-0.4140416979789734
운동,0.1422155499458313,-0.5405983924865723
큰형,0.4299755394458771,-1.6903935670852661
기간,0.00900911632925272,-1.6727333068847656
교육,0.02052638679742813,-1.8816438913345337
도,0.36222460865974426,-1.6476324796676636
기가,0.024440759792923927,-1.5322695970535278
독,0.45117583870887756,-1.6054551601409912
책임,-0.010314630344510078,-1.3227330446243286
대원,0.26664629578590393,-1.3590354919433594
가슴속,0.5362698435783386,-1.6690597534179688
오해,0.15702585875988007,-1.6746623516082764
이별,-0.019135570153594017,-0.9712377190589905
돈,0.48817405104637146,-1.6776320934295654
수단,0.2620071470737457,-1.0172843933105469
평,-0.22627757489681244,-1.818308711051941
반복,0.20020194351673126,-1.3642003536224365
증말,0.20619159936904907,-1.4607598781585693
사시나무,0.13518932461738586,-1.1512361764907837
돌,0.16220076382160187,-1.6535582542419434
속도,0.22720719873905182,-1.732985496520996
수신,0.9544634222984314,-1.9517556428909302
치유,-0.006966456770896912,-1.388899326324463
린이,-0.15062865614891052,-0.5622414350509644
장원,-0.005695500411093235,-1.9876991510391235
복수,0.12846970558166504,-1.1212592124938965
사생결단,0.14046484231948853,-1.3876087665557861
왼쪽,0.05788249522447586,-1.2526252269744873
동,0.30142471194267273,-1.6363691091537476
당장,-0.045024920254945755,-1.6718260049819946
위아래,-0.1281307488679886,-0.6590575575828552
풍운,0.5982815027236938,-1.434962272644043
기미,-0.01495254784822464,-0.9732791185379028
천고,0.4300784766674042,-1.501220941543579
급살,0.2846932113170624,-1.110349416732788
간지럼,-0.026859331876039505,-0.371504545211792
증진,-0.09419827908277512,-1.5605367422103882
영향력,0.24109426140785217,-0.47105735540390015
얌전,0.26564064621925354,-1.245236873626709
잡일,-0.03100038878619671,-1.8860132694244385
애교,0.24363872408866882,-1.4319199323654175
아내,0.01675465516746044,-0.9287617802619934
땅바닥,-0.012524370104074478,-1.8351218700408936
회주,2.4664070224389434E-5,-1.7030750513076782
내기,0.22576476633548737,-1.0841926336288452
요절,0.12871158123016357,-1.430482268333435
포,0.597156822681427,-1.7454499006271362
폭,0.17479126155376434,-1.6797645092010498
상처,-0.03792089596390724,-1.6230666637420654
기강,-0.025143194943666458,-1.1820564270019531
타격,0.05083899199962616,-1.7770943641662598
조치,0.13539232313632965,-0.6330147385597229
저잣거리,0.08333528786897659,-1.5599132776260376
문제,-0.35121431946754456,-1.834303855895996
기개,-0.007698637433350086,-1.019302248954773
이세상,-0.11096866428852081,-1.6016607284545898
곤두,0.2954191267490387,-1.1571036577224731
개울가,0.2807493507862091,-1.5757274627685547
폼,0.3661867380142212,-1.3938062191009521
답례,0.2812657952308655,-0.544097900390625
잠입,-0.016344573348760605,-0.9862737059593201
일반,0.15734846889972687,-1.6850923299789429
자리,0.1042918711900711,-1.6774083375930786
다면,0.10009493678808212,-0.9339672923088074
발견,0.15894815325737,-1.664872407913208
손바닥,-0.10561423748731613,-0.4358222186565399
적미,0.0012053661048412323,-1.3000560998916626
여건,0.24361130595207214,-0.3830471336841583
설사,0.033371370285749435,-0.5586376786231995
사람의,0.19229373335838318,-0.9384466409683228
만두,0.16975253820419312,-1.6879087686538696
일갈,0.17569173872470856,-0.920404314994812
연민,0.07896693795919418,-1.542064905166626
군데,0.11253076791763306,-1.3161882162094116
곤륜산,0.2908114790916443,-1.481947898864746
되,0.24748046696186066,-1.6101313829421997
허탈,-0.04079771414399147,-0.5642040967941284
교의,1.8540239334106445,-1.6699031591415405
진안,0.3533507287502289,-1.3868874311447144
신묘,0.3085927963256836,-1.9558262825012207
균형,-0.06984225660562515,-0.7508379220962524
자질,0.022605521604418755,-1.713854432106018
마음가짐,0.035526759922504425,-0.6406104564666748
위쪽,0.22409376502037048,-1.3461613655090332
적발,0.389765202999115,-1.3675256967544556
교란,0.3346911668777466,-0.8793045878410339
임무,0.17841820418834686,-1.8158360719680786
지연,-0.11858311295509338,-0.3622531592845917
당정,0.3694548010826111,-1.1095281839370728
미터,0.12336045503616333,-0.4875962734222412
정리,-0.4582574963569641,-2.0603463649749756
건수,0.0882374495267868,-1.4758434295654297
우드,0.1040695309638977,-0.9378347396850586
쇠붙이,-0.11788424104452133,-0.2946974039077759
지역,0.1770532876253128,-1.8128305673599243
연발,0.03188017010688782,-1.453423023223877
일방,0.1255546361207962,-1.6556192636489868
방문,-0.0680171474814415,-1.0049147605895996
일개,0.0743233859539032,-1.4158194065093994
충격,-0.15715226531028748,-1.8303452730178833
검사,0.21584877371788025,-0.8482457399368286
숭산,0.14687877893447876,-0.3145994246006012
교인,0.7200273275375366,-1.94440758228302
혼신,0.48707306385040283,-1.5802816152572632
눈앞,0.18394000828266144,-1.7017619609832764
기겁,0.027555186301469803,-1.4442439079284668
유일,0.16013003885746002,-1.4443544149398804
지혜,0.017613202333450317,-1.366705298423767
공능,0.1850576102733612,-0.27119794487953186
상관,-0.13611386716365814,-1.7193331718444824
떨거지,0.005606684368103743,-1.5401771068572998
대응,-0.14671450853347778,-1.068781852722168
혈류,0.18020424246788025,-0.9330853819847107
입문,0.18586263060569763,-0.7724637985229492
지형,0.2710775136947632,-0.9084146022796631
먹이,0.09008633345365524,-1.1299309730529785
심지,0.09876956045627594,-0.5195391178131104
두,0.10309382528066635,-0.6857407093048096
지혈,-0.01022304967045784,-0.4026030898094177
둑,0.37401050329208374,-1.3026870489120483
정지,-0.026507683098316193,-1.6293233633041382
눈알,0.23224474489688873,-1.485695242881775
기거,0.3127882182598114,-1.4366689920425415
정진,-0.03822886571288109,-1.1304991245269775
심리,0.2577518820762634,-1.3108798265457153
체면,0.02958190254867077,-1.566806674003601
휘파람,0.06878212094306946,-1.6041440963745117
연백,0.10056595504283905,-1.7611335515975952
마디,0.0912771224975586,-1.453981637954712
진행,0.42373624444007874,-1.6627686023712158
표,0.12152639031410217,-1.668140172958374
고씨,-0.0797990933060646,-0.5498298406600952
미녀,0.21684063971042633,-0.5836930274963379
발광,0.24587512016296387,-1.7749764919281006
분노,0.051781926304101944,-1.7789421081542969
명치,0.2300916612148285,-1.2200596332550049
근심,-0.10295536369085312,-1.4304622411727905
인공,0.150936096906662,-1.1798856258392334
전각,0.019651323556900024,-0.6624806523323059
둥,0.12363317608833313,-1.5584629774093628
일거,0.06852643936872482,-1.0008604526519775
대인,-0.031450312584638596,-1.1078259944915771
의상,0.12152736634016037,-1.7302489280700684
유람,0.03993390500545502,-1.0452260971069336
안내,-0.1222691535949707,-1.793697476387024
멱살,0.443261981010437,-1.7826794385910034
막대기,0.34923020005226135,-1.6728224754333496
생리,0.3166501224040985,-1.2627923488616943
거머리,0.029440049082040787,-1.4678900241851807
합격,-0.0322980061173439,-1.5785642862319946
기척,0.015440446324646473,-1.7585951089859009
풀,0.2749609649181366,-1.3172874450683594
전개,0.4717816114425659,-1.6747514009475708
미소,-0.03651537746191025,-1.6345583200454712
여초,-0.06027291342616081,-1.768007516860962
언덕,0.3717315196990967,-1.5377466678619385
대자,0.20943598449230194,-1.0870765447616577
품,0.45181503891944885,-1.2011423110961914
가난,-0.05079825222492218,-0.8039253950119019
찬물,0.10946038365364075,-1.1704926490783691
이불,-0.04858221113681793,-0.933785617351532
스승,0.3011239767074585,-1.7612335681915283
풍,0.24843093752861023,-1.219050645828247
보답,0.018797222524881363,-0.3115555942058563
네네,0.05254349857568741,-0.8012256622314453
짜식,0.038453359156847,-1.3332691192626953
안색,0.12318004667758942,-1.599613904953003
고합,0.12108169496059418,-0.5549850463867188
고함,0.15600286424160004,-1.2363256216049194
괴물,0.2502550482749939,-1.7797764539718628
두께,0.43337446451187134,-1.095980167388916
명칭,0.11067278683185577,-1.6635493040084839
관통,0.0158527921885252,-1.018044352531433
일체,0.17719827592372894,-1.6536743640899658
뒤,0.28377947211265564,-1.6305738687515259
수평,0.0695505142211914,-1.103286623954773
텐가,0.17218180000782013,-1.1944061517715454
스님,0.20687168836593628,-0.8282577395439148
동굴,0.20933949947357178,-0.399701863527298
시간,-0.3205569386482239,-1.6974506378173828
경직,0.14513570070266724,-0.8721663355827332
물론,0.13530327379703522,-1.5825493335723877
대장,-0.27761226892471313,-1.751555323600769
일격,0.2877662777900696,-1.595259666442871
타구,0.4121447503566742,-2.050518751144409
급소,-0.09766662865877151,-0.7384923696517944
경지,-0.7738842368125916,-2.1169345378875732
본능,-0.02641473524272442,-1.3221558332443237
옆구리,0.21220222115516663,-1.527251124382019
양정,0.15884795784950256,-1.6604732275009155
형제,0.2213784158229828,-1.1546460390090942
기관,0.07843855023384094,-0.7035782337188721
월성,0.1673712581396103,-0.9966828227043152
화산,-1.207803726196289,-2.0642919540405273
바깥,-0.1002202257514,-0.5038384795188904
애기,0.025600705295801163,-1.7641297578811646
기초,-0.2064872831106186,-2.187958002090454
무릎,0.166187584400177,-0.8939785361289978
비웃음,-0.08482544124126434,-1.0379855632781982
고향,0.06738950312137604,-1.7180724143981934
문주,-0.8183223009109497,-2.0602736473083496
가상,0.050722330808639526,-1.4557400941848755
비명,0.2518886625766754,-1.798599123954773
연결,0.47361084818840027,-1.9979382753372192
규율,-0.17832697927951813,-0.7407495379447937
덕분,0.03555234894156456,-1.8951326608657837
표출,0.4373689591884613,-1.6387978792190552
면상,0.1653980165719986,-1.850480318069458
드,0.12482010573148727,-1.6096088886260986
기본,-0.01366456225514412,-2.1453311443328857
득,0.32131630182266235,-1.5368727445602417
진혼,0.3078393042087555,-0.4882010817527771
착각,0.25313395261764526,-1.604482889175415
아쉬움,-0.0038796334993094206,-1.2509368658065796
들,0.005440722219645977,-1.5766302347183228
정면,0.23049211502075195,-1.310738444328308
칠흑,-0.03236743435263634,-0.3100335896015167
만안,0.18812686204910278,-0.39213433861732483
건달,0.1898379921913147,-1.6532965898513794
새벽,0.07358133792877197,-1.1772629022598267
깨달음,-0.2968846559524536,-2.087219715118408
무리,-0.14511096477508545,-1.7703912258148193
듯,-0.018326222896575928,-1.6426297426223755
방각,0.24296803772449493,-0.604311466217041
최후,-0.17736844718456268,-0.33918461203575134
등,0.2498771995306015,-1.6910852193832397
인정사정,0.13007445633411407,-1.85329270362854
화살,0.06490655988454819,-0.9409123063087463
애비,0.15551267564296722,-1.4081486463546753
극도,-0.02046247012913227,-1.7206186056137085
입가,0.11962002515792847,-1.1252410411834717
분수,-0.16251982748508453,-1.5657234191894531
칠일,-0.3203454315662384,-2.1840758323669434
지도자,0.23610089719295502,-1.2432109117507935
혼동,0.06476477533578873,-0.8579208850860596
대접,0.2375841736793518,-1.7635750770568848
연관,0.24194277822971344,-1.6019761562347412
절반,0.22241276502609253,-1.3338749408721924
장정,0.3367239534854889,-1.2853063344955444
진화,-0.22964894771575928,-2.3083763122558594
음식,0.0476158931851387,-1.7339431047439575
중간,0.32787996530532837,-1.7969282865524292
뒷담,-0.10188540071249008,-0.10753578692674637
대전,0.22342132031917572,-1.782078742980957
이글,0.15529583394527435,-1.1133781671524048
디,-0.013913324102759361,-1.0817921161651611
큰일,-0.12424406409263611,-1.7664629220962524
노인,-0.07971010357141495,-1.6977124214172363
발출,0.33937159180641174,-1.7573866844177246
대적,-0.012696310877799988,-1.5171393156051636
승낙,-0.06835115700960159,-1.3849527835845947
봉우리,0.32951658964157104,-1.649061679840088
덩어리,0.26198726892471313,-1.51224684715271
무지,0.09676069766283035,-0.28713083267211914
연공,0.12272017449140549,-0.5061004161834717
무림,-0.032118503004312515,-1.679674744606018
시범,0.32897645235061646,-1.9745864868164062
이기,0.21219639480113983,-1.5634644031524658
신발,-0.08530878275632858,-0.8129047751426697
만약,-0.14907337725162506,-1.7951323986053467
말씀,-0.43445903062820435,-1.7292217016220093
씨,0.3837239444255829,-2.0537209510803223
전체,0.37201598286628723,-1.8041741847991943
기구,-0.07609464973211288,-0.4797479510307312
신강,0.37547779083251953,-1.7332048416137695
마영,0.32806500792503357,-2.029655933380127
각서,-0.02690614014863968,-0.7399914264678955
도끼,0.41646358370780945,-1.0169727802276611
따,0.12285912036895752,-0.9769896864891052
항복,-0.01855047047138214,-1.1264066696166992
어둠,0.4571744501590729,-1.5888326168060303
당주,0.016478896141052246,-0.8317121863365173
노래,-0.46366655826568604,-2.0132381916046143
오후,-0.028218312188982964,-1.8792245388031006
통나무,-0.05903349444270134,-0.394474595785141
장력,0.38889268040657043,-1.6789125204086304
딸,0.22746172547340393,-1.703797698020935
씹,0.19983892142772675,-0.7176181674003601
피,0.2678692638874054,-1.684114694595337
제지,-0.0916244313120842,-1.1726715564727783
벽면,0.1276768296957016,-0.5771465301513672
신참,0.24844500422477722,-1.8736605644226074
시체,0.18628408014774323,-1.2886831760406494
땀,0.04999867454171181,-1.7704424858093262
기분,-0.22712597250938416,-1.757630467414856
아,0.05510929226875305,-1.6798053979873657
필,0.22003139555454254,-1.5034093856811523
고사기,-0.03893383964896202,-0.7362949848175049
각성,-0.11288636922836304,-0.5572947263717651
악,-0.8658878803253174,-1.826449990272522
땅,0.15806418657302856,-1.7613884210586548
안,-0.1484844833612442,-1.6775896549224854
대로,-0.3556933104991913,-1.7605798244476318
알,0.044131968170404434,-1.660586953163147
때,-0.02359764650464058,-1.6428332328796387
찬가,-0.07630860805511475,-0.25609442591667175
필수,0.01729259081184864,-1.4196990728378296
장로,0.17831608653068542,-1.6299810409545898
영문,0.04885713383555412,-1.3213624954223633
생명,0.2582798898220062,-1.658810019493103
원수,0.27875685691833496,-0.49121299386024475
암,0.37294670939445496,-1.5248887538909912
열변,0.10834398120641708,-0.7802174687385559
우연,0.12581199407577515,-1.0258294343948364
하,-0.07037799805402756,-1.6748380661010742
학,0.34322336316108704,-1.5957159996032715
한,-0.10165543854236603,-1.9340842962265015
우열,-0.141828715801239,-0.7078796625137329
서신,0.36114686727523804,-1.366189956665039
준비,0.1731663942337036,-1.7608311176300049
외벽,0.2009880095720291,-1.4980990886688232
지위,0.3158724009990692,-1.2844682931900024
앞,-0.06846894323825836,-1.6503965854644775
꽃밭,-0.0033183798659592867,-0.22779884934425354
애,0.053838618099689484,-1.7342082262039185
할,0.03399992734193802,-1.7717267274856567
액,0.2837435305118561,-1.553959846496582
포물선,0.20285922288894653,-0.27565380930900574
부담,0.19423092901706696,-0.9806702733039856
연구,0.05908915773034096,-0.406262069940567
옷자락,-0.014292774721980095,-1.1686577796936035
소행,0.23825828731060028,-1.0726737976074219
함,-0.015509356744587421,-1.6861777305603027
합,-0.022099733352661133,-1.5187773704528809
이빨,-0.033975474536418915,-1.1932859420776367
치료,0.07860108464956284,-1.5677789449691772
환상,0.17068631947040558,-1.6568416357040405
발길질,0.11743517220020294,-1.6748590469360352
해,0.1627543717622757,-1.6081385612487793
일주일,0.22299320995807648,-1.6840022802352905
야,0.3059353530406952,-1.7676955461502075
이치,-0.2619208097457886,-2.0713746547698975
약,0.0412529855966568,-1.8541465997695923
답지,0.06597508490085602,-0.66475510597229
도사,0.2980455756187439,-1.5322598218917847
석실,0.1045580580830574,-0.4229925274848938
요리,0.09331783652305603,-1.4719204902648926
공포,0.18196430802345276,-1.6829633712768555
특성,0.13874204456806183,-0.8719045519828796
큰절,0.2296457439661026,-0.9755454063415527
사색,0.15326695144176483,-1.0341094732284546
행,0.058792151510715485,-1.5948578119277954
발길,0.15410354733467102,-0.9118132591247559
사상,0.3448960483074188,-1.5364302396774292
남녀,-0.08447960019111633,-0.36241117119789124
무서움,-0.2119234949350357,-0.23258142173290253
집안,-0.10019218176603317,-1.8986834287643433
사내,0.31614917516708374,-1.4697864055633545
양,0.507512629032135,-1.633562445640564
가부좌,-0.061521440744400024,-1.54583740234375
공동,0.2928854525089264,-0.8071739673614502
시골,0.29782170057296753,-1.5291905403137207
낚시,0.2930738031864166,-1.3047906160354614
상기,-0.0833166092634201,-1.3704403638839722
식경,-0.12554563581943512,-0.891252875328064
방법,-0.10522030293941498,-1.800478219985962
요즘,0.17931604385375977,-1.7567412853240967
일부,0.1803191602230072,-1.422811508178711
사냥,0.3338749408721924,-1.2304110527038574
떡,0.23490272462368011,-1.4709608554840088
고요,0.22692358493804932,-1.7113556861877441
향,-0.015551256015896797,-0.9497338533401489
해결,-0.11092144250869751,-2.046908378601074
객기,0.09165026247501373,-0.8253759741783142
포착,0.39956557750701904,-1.9047318696975708
사태,0.13414955139160156,-1.590901255607605
신법,0.2011762261390686,-1.6786197423934937
절벽,0.16765479743480682,-1.7179198265075684
애송이,-0.16367432475090027,-2.0416693687438965
중천,0.04159998893737793,-0.6461358666419983
응시,0.2615339457988739,-1.3604872226715088
실감,0.30774733424186707,-1.7621726989746094
연출,0.23498959839344025,-1.4548065662384033
어,0.17945943772792816,-1.6606194972991943
검술,-0.1953621506690979,-0.6489994525909424
마황,0.30723410844802856,-0.7851782441139221
통상,-0.042428772896528244,-1.7297430038452148
신검,0.3890409767627716,-1.302730917930603
두루마리,0.26687055826187134,-1.4562455415725708
교주,1.341565489768982,-1.5467959642410278
노력,-0.17980748414993286,-2.2878713607788086
얼,0.6449668407440186,-2.261871337890625
간섭,0.20885275304317474,-0.5459454655647278
떼,0.3575849235057831,-1.6812797784805298
번성,0.09915278851985931,-1.795867919921875
곤혹,0.1311963051557541,-0.20937153697013855
엄,0.16971798241138458,-0.30238449573516846
업,0.27000871300697327,-0.7199227809906006
신경,0.025972187519073486,-1.783955454826355
허,0.20598545670509338,-1.5579779148101807
엉,-0.15765954554080963,-0.8310050964355469
오인,0.13007761538028717,-1.2534712553024292
신체,0.30676138401031494,-1.3594105243682861
탈출,0.10351553559303284,-1.1371034383773804
에,0.2721036970615387,-1.4782872200012207
의술,-0.09915304183959961,-1.6573065519332886
변명,0.12545306980609894,-1.0327370166778564
전서구,0.03968987613916397,-0.6428008675575256
해경,0.2724348306655884,-1.6621556282043457
엔,0.31739524006843567,-0.717390775680542
운영,-0.07367686182260513,-1.496963620185852
신청,0.3634854555130005,-1.427820086479187
폭발,0.0033980815205723047,-0.4938757121562958
선신,0.003363369032740593,-1.7613434791564941
해체,-0.3431945741176605,-2.057549238204956
정문,0.13389793038368225,-1.4047400951385498
선실,0.27081599831581116,-0.2519345283508301
지랄,0.08573489636182785,-1.777665138244629
놀이,0.1503751128911972,-0.5009220242500305
전부,-0.01422563474625349,-1.3850090503692627
누이,-0.15097828209400177,-0.6455235481262207
천왕봉,0.0353039875626564,-1.852914571762085
대주,-0.11621320992708206,-1.1812667846679688
여,0.14968177676200867,-1.4561870098114014
역,0.563387930393219,-1.6479589939117432
콩나물,0.3546046018600464,-1.597311019897461
해골,0.017256977036595345,-0.42181453108787537
백미,-0.04123901203274727,-1.7027976512908936
연,0.10425634682178497,-1.6338633298873901
열,-0.11812542378902435,-1.8952587842941284
관심,-0.1955306977033615,-1.9635088443756104
돌머리,0.1301785260438919,-0.13105538487434387
마운,0.5697993636131287,-2.053976535797119
염,0.15781047940254211,-0.38987717032432556
손해,-0.04179706797003746,-1.0627787113189697
지장,0.16098237037658691,-1.39178466796875
엽,0.06529325991868973,-1.7151201963424683
꿈결,-0.058738887310028076,-0.5414646863937378
혀,0.16770531237125397,-1.7631919384002686
적극,0.09012263268232346,-1.3282771110534668
영,0.10383220762014389,-1.6387463808059692
등골,0.2924749553203583,-1.2221828699111938
현,0.3501308262348175,-1.6569265127182007
옆,0.2896803021430969,-1.6407612562179565
혈,0.21662463247776031,-1.6472713947296143
예,-0.21642710268497467,-1.915305733680725
몸짓,0.23080311715602875,-1.3601045608520508
어안,0.14994755387306213,-1.04839289188385
신공,0.08717440813779831,-1.8147811889648438
거품,0.4098174571990967,-1.5430469512939453
진의,0.32273316383361816,-1.4935357570648193
우울,0.1291927546262741,-0.9355417490005493
외부,0.0411570779979229,-1.2554271221160889
팔뚝,0.1723162680864334,-1.1181703805923462
산삼,0.0020745722576975822,-1.5661938190460205
형,0.16785119473934174,-1.5822278261184692
제목,-0.013465036638081074,-0.6962267160415649
놀란,0.2992621064186096,-1.0636192560195923
맞장구,0.14332881569862366,-1.1033446788787842
놀람,0.33192360401153564,-1.2923160791397095
사성,0.3745103180408478,-2.101085901260376
코딱지,0.038054730743169785,-1.9618808031082153
오,0.3913798928260803,-1.6641484498977661
곤욕,0.3227408230304718,-1.3500869274139404
조사,-0.02618643268942833,-1.4994053840637207
옥,0.09744325280189514,-1.6453076601028442
똥,0.2591390311717987,-1.4139024019241333
빨래,0.12195741385221481,-2.164444923400879
비밀,0.37339916825294495,-1.6202030181884766
소홀,0.1380304992198944,-1.3270782232284546
기침,0.04970629885792732,-1.6990818977355957
진인,0.23014551401138306,-0.6432338356971741
평생,0.06841963529586792,-1.6792470216751099
제자리,0.021850254386663437,-0.6763935089111328
서도,-0.011926949955523014,-1.4136230945587158
야밤,0.13848841190338135,-1.5332233905792236
서독,0.022613579407334328,-1.1589670181274414
식구,0.21516068279743195,-0.2098894715309143
옷,0.3219199776649475,-1.7216706275939941
영감,0.15845593810081482,-1.1127252578735352
호,0.10488127917051315,-1.7518235445022583
옹,0.24599161744117737,-1.4786531925201416
혹,0.2648121416568756,-1.809973955154419
잘못,0.038311976939439774,-1.7197158336639404
혼,-0.2010783553123474,-1.8731919527053833
약간,0.07824358344078064,-1.8817030191421509
홀,0.31147050857543945,-1.5846786499023438
그때,-0.2278999239206314,-1.7089260816574097
귀밑,0.03112020343542099,-1.0696228742599487
일치,0.047088880091905594,-0.9017189741134644
맹세,0.0834856778383255,-0.7801726460456848
실체,0.21507123112678528,-1.246320128440857
지점,0.01584656536579132,-1.1197668313980103
하남,0.9076382517814636,-2.064418315887451
악당,0.1687602400779724,-1.8664995431900024
홍,0.20364633202552795,-1.0696910619735718
부동,0.38055211305618286,-2.0895447731018066
야채,0.22734585404396057,-1.0932263135910034
속옷,0.2413017898797989,-0.5648558735847473
소환,0.029409293085336685,-1.1961619853973389
화,-0.28287115693092346,-1.874748945236206
왕,-0.7579061388969421,-1.8119242191314697
별명,-0.09798432886600494,-1.4081693887710571
뱃가죽,-0.05423446372151375,-1.2689244747161865
수하,-0.18473543226718903,-1.8093302249908447
환,0.4946056008338928,-1.573465347290039
연기,0.2870621085166931,-1.0128318071365356
결과,0.17269200086593628,-1.8782272338867188
하나,0.18700562417507172,-1.8565356731414795
활,0.3781275749206543,-1.4043028354644775
수양,-0.3186967670917511,-2.068671941757202
머리,0.3661363124847412,-1.604807734489441
비참,0.22351685166358948,-1.0836668014526367
효력,0.17420126497745514,-1.5064783096313477
점검,0.07373206317424774,-1.1506510972976685
수행,-0.09840860962867737,-1.8406072854995728
황,0.538979709148407,-1.7711334228515625
직접,-0.015532976016402245,-1.8325148820877075
청부,0.6815675497055054,-1.5819423198699951
증거,0.17523100972175598,-0.4551706910133362
마을,0.3838324248790741,-1.6808007955551147
여기저기,0.16544027626514435,-1.8976268768310547
운용,0.13963355123996735,-1.8015570640563965
고의,0.11356044560670853,-1.3487941026687622
불심,0.04980728402733803,-0.3094148635864258
외,0.2979061007499695,-1.8518781661987305
직전,0.15898317098617554,-1.0147277116775513
고익,-0.08604050427675247,-1.1438078880310059
창문,0.25487980246543884,-1.1911382675170898
정감,0.04785735532641411,-1.4639538526535034
내색,0.15061654150485992,-1.4481569528579712
군영,-0.0800194963812828,-1.0258334875106812
지로,0.27224430441856384,-0.5028114318847656
소용,-0.04897391423583031,-1.5511647462844849
감사,0.14587460458278656,-1.7888422012329102
시치미,0.2234068512916565,-0.9569204449653625
회,0.003916093148291111,-1.6877599954605103
의심,0.2365582138299942,-1.7636338472366333
획,0.48966923356056213,-1.7575258016586304
축소,0.2779177725315094,-0.27596715092658997
세상,-0.42907753586769104,-1.7827595472335815
마음,-0.34049293398857117,-1.7368876934051514
요,0.0895933285355568,-1.771615982055664
욕,-0.42056992650032043,-1.837586522102356
자객,-0.050470635294914246,-1.526322364807129
치매,0.08854807913303375,-1.5169191360473633
극한,0.2616584300994873,-1.4163668155670166
작가,0.03105015866458416,-1.4200435876846313
운운,-0.03491566330194473,-1.7979967594146729
내상,0.13834846019744873,-1.182828426361084
의식,-0.0784790962934494,-1.889501690864563
입구,0.20284169912338257,-0.768671989440918
방귀,0.035920754075050354,-1.7132673263549805
가슴,0.0712394192814827,-1.666111946105957
등불,-0.050250355154275894,-1.2374937534332275
감탄,0.20802883803844452,-1.4978522062301636
호연,0.024235114455223083,-0.9916927218437195
감상,0.10374350845813751,-0.4607052803039551
신출,0.04255466163158417,-1.4151530265808105
열기,0.23395350575447083,-1.6566698551177979
고자,0.13409920036792755,-0.4987894296646118
태반,-0.12273561209440231,-0.867588460445404
용,0.14223644137382507,-0.9881924390792847
지존,0.10146027058362961,-1.6711682081222534
개장수,-0.013846512883901596,-0.3876795470714569
가능,0.11178641021251678,-0.9758545160293579
우,0.22774213552474976,-1.6379059553146362
색깔,0.3599136769771576,-1.0459070205688477
운,0.007347430568188429,-1.7237720489501953
수업,-0.14407037198543549,-2.1865975856781006
가늠,0.17882198095321655,-0.896373450756073
바퀴,0.41397005319595337,-1.5931950807571411
울,-0.09883702546358109,-1.6711935997009277
영겁,-0.08769458532333374,-1.9329410791397095
유지,-0.04255973920226097,-1.948068618774414
젊은이,0.08830185234546661,-1.7792928218841553
신분,-0.1853283941745758,-2.0080723762512207
안심,0.010867827571928501,-1.433545708656311
오른손,0.10531146824359894,-1.528296947479248
만유,0.17015418410301208,-0.5794814229011536
후,0.2397019863128662,-1.6178059577941895
은혜,0.06240369379520416,-1.2520078420639038
산속,0.21736936271190643,-1.5626192092895508
난폭,0.1609303206205368,-1.1521656513214111
가식,0.2766198217868805,-1.417102336883545
재주,0.1208534687757492,-1.2073248624801636
진정,0.3623712956905365,-1.4074640274047852
부끄러움,-0.06841950863599777,-1.4645302295684814
단계,-0.029781484976410866,-2.1357998847961426
시기,0.10974637418985367,-1.4017306566238403
초식,0.17892509698867798,-1.7426432371139526
절규,0.12796972692012787,-1.2519211769104004
원,-0.15479819476604462,-1.8754158020019531
분위기,-0.18706032633781433,-1.8490737676620483
참가,0.13997015357017517,-0.7738593816757202
월,0.2460024505853653,-1.6703177690505981
대지,0.2651017904281616,-1.4903699159622192
